,sensor,train_label,transformation,model_name,MAPE,Errors,file_path
5_18M_train_log_AutoTBATS_8f2a1860,5,18M_train,log,AutoTBATS,49.553173840905416,"{'test_30_days': 22.6972813036777, 'test_60_days': 28.03472735143606, 'test_90_days': 31.556611304664152, 'test_120_days': 40.74100167297647, 'test_150_days': 43.46547428583771, 'test_180_days': 39.46364590923851, 'test_240_days': 34.866953250095655, 'test_300_days': 33.69106069424481, 'test_360_days': 34.26882774470437, 'test_480_days': 38.60318761676355, 'test_600_days': 44.796984946089694, 'test_720_days': 49.12303872195025, 'test_737_days': 49.553173840905416}",results/run_5/5_18M_train_log_AutoTBATS_8f2a1860.joblib
5_18M_train_seasonality_Holt_722db9e2,5,18M_train,seasonality,Holt,49.23868154902264,"{'test_30_days': 29.070938431930337, 'test_60_days': 43.705140734219576, 'test_90_days': 54.028186868793625, 'test_120_days': 58.62343515589089, 'test_150_days': 60.40265248868187, 'test_180_days': 59.80369069490564, 'test_240_days': 52.12440237416146, 'test_300_days': 51.41840365914311, 'test_360_days': 49.81433432136334, 'test_480_days': 53.33070407373789, 'test_600_days': 52.630564617123845, 'test_720_days': 49.741406368466926, 'test_737_days': 49.23868154902264}",results/run_5/5_18M_train_seasonality_Holt_722db9e2.joblib
5_18M_train_boxcox_AutoTBATS_ebae5828,5,18M_train,boxcox,AutoTBATS,46.58516148955394,"{'test_30_days': 22.444285922695986, 'test_60_days': 27.785977722929584, 'test_90_days': 30.288648595746547, 'test_120_days': 37.47081599759436, 'test_150_days': 39.99519588102962, 'test_180_days': 36.877077731527436, 'test_240_days': 32.97809348106396, 'test_300_days': 32.10547962265107, 'test_360_days': 32.86580184403562, 'test_480_days': 36.43242603612891, 'test_600_days': 41.78690384331076, 'test_720_days': 46.22103739263579, 'test_737_days': 46.58516148955394}",results/run_5/5_18M_train_boxcox_AutoTBATS_ebae5828.joblib
5_18M_train_log_seasonality_AutoTBATS_581ddd2d,5,18M_train,log_seasonality,AutoTBATS,49.553173840905416,"{'test_30_days': 22.6972813036777, 'test_60_days': 28.03472735143606, 'test_90_days': 31.556611304664152, 'test_120_days': 40.74100167297647, 'test_150_days': 43.46547428583771, 'test_180_days': 39.46364590923851, 'test_240_days': 34.866953250095655, 'test_300_days': 33.69106069424481, 'test_360_days': 34.26882774470437, 'test_480_days': 38.60318761676355, 'test_600_days': 44.796984946089694, 'test_720_days': 49.12303872195025, 'test_737_days': 49.553173840905416}",results/run_5/5_18M_train_log_seasonality_AutoTBATS_581ddd2d.joblib
5_18M_train_seasonality_boxcox_AutoTBATS_aefe9602,5,18M_train,seasonality_boxcox,AutoTBATS,46.58516148955394,"{'test_30_days': 22.444285922695986, 'test_60_days': 27.785977722929584, 'test_90_days': 30.288648595746547, 'test_120_days': 37.47081599759436, 'test_150_days': 39.99519588102962, 'test_180_days': 36.877077731527436, 'test_240_days': 32.97809348106396, 'test_300_days': 32.10547962265107, 'test_360_days': 32.86580184403562, 'test_480_days': 36.43242603612891, 'test_600_days': 41.78690384331076, 'test_720_days': 46.22103739263579, 'test_737_days': 46.58516148955394}",results/run_5/5_18M_train_seasonality_boxcox_AutoTBATS_aefe9602.joblib
5_12M_train_log_AutoTBATS_f4eecce8,5,12M_train,log,AutoTBATS,44.142299319618964,"{'test_30_days': 25.287955167175515, 'test_60_days': 30.4757298206738, 'test_90_days': 31.420185204465827, 'test_120_days': 29.121835569503997, 'test_150_days': 27.68405724432989, 'test_180_days': 27.500024464141475, 'test_240_days': 27.20805408418841, 'test_300_days': 32.795760390347084, 'test_360_days': 33.164808859239905, 'test_480_days': 31.014381400940806, 'test_600_days': 31.996537610398306, 'test_720_days': 39.4336037271941, 'test_920_days': 44.142299319618964}",results/run_5/5_12M_train_log_AutoTBATS_f4eecce8.joblib
5_12M_train_boxcox_AutoTBATS_e5b320e8,5,12M_train,boxcox,AutoTBATS,43.10908659201368,"{'test_30_days': 25.69859381338082, 'test_60_days': 31.34399127924959, 'test_90_days': 31.840178148166782, 'test_120_days': 29.641574390512538, 'test_150_days': 28.153554964691907, 'test_180_days': 27.88878819350298, 'test_240_days': 27.550578032867367, 'test_300_days': 33.067267788784264, 'test_360_days': 33.318384717039656, 'test_480_days': 31.172715658275717, 'test_600_days': 31.83736642812407, 'test_720_days': 38.31215268860767, 'test_920_days': 43.10908659201368}",results/run_5/5_12M_train_boxcox_AutoTBATS_e5b320e8.joblib
5_12M_train_log_seasonality_AutoTBATS_d9a2d482,5,12M_train,log_seasonality,AutoTBATS,44.142299319618964,"{'test_30_days': 25.287955167175515, 'test_60_days': 30.4757298206738, 'test_90_days': 31.420185204465827, 'test_120_days': 29.121835569503997, 'test_150_days': 27.68405724432989, 'test_180_days': 27.500024464141475, 'test_240_days': 27.20805408418841, 'test_300_days': 32.795760390347084, 'test_360_days': 33.164808859239905, 'test_480_days': 31.014381400940806, 'test_600_days': 31.996537610398306, 'test_720_days': 39.4336037271941, 'test_920_days': 44.142299319618964}",results/run_5/5_12M_train_log_seasonality_AutoTBATS_d9a2d482.joblib
5_12M_train_seasonality_boxcox_AutoTBATS_45b50dd1,5,12M_train,seasonality_boxcox,AutoTBATS,43.10908659201368,"{'test_30_days': 25.69859381338082, 'test_60_days': 31.34399127924959, 'test_90_days': 31.840178148166782, 'test_120_days': 29.641574390512538, 'test_150_days': 28.153554964691907, 'test_180_days': 27.88878819350298, 'test_240_days': 27.550578032867367, 'test_300_days': 33.067267788784264, 'test_360_days': 33.318384717039656, 'test_480_days': 31.172715658275717, 'test_600_days': 31.83736642812407, 'test_720_days': 38.31215268860767, 'test_920_days': 43.10908659201368}",results/run_5/5_12M_train_seasonality_boxcox_AutoTBATS_45b50dd1.joblib
5_10M_train_boxcox_AutoTBATS_8ded68c8,5,10M_train,boxcox,AutoTBATS,44.92544367261662,"{'test_30_days': 80.07061607210524, 'test_60_days': 67.12909835867104, 'test_90_days': 53.07774046007203, 'test_120_days': 48.00491402431966, 'test_150_days': 45.0274402669024, 'test_180_days': 42.351961943765936, 'test_240_days': 37.34569867222407, 'test_300_days': 35.61229657158177, 'test_360_days': 36.264223898844186, 'test_480_days': 38.90589738443237, 'test_600_days': 37.70298537600089, 'test_720_days': 39.03394029512251, 'test_986_days': 44.92544367261662}",results/run_5/5_10M_train_boxcox_AutoTBATS_8ded68c8.joblib
5_10M_train_seasonality_boxcox_AutoTBATS_9cc99074,5,10M_train,seasonality_boxcox,AutoTBATS,44.92544367261662,"{'test_30_days': 80.07061607210524, 'test_60_days': 67.12909835867104, 'test_90_days': 53.07774046007203, 'test_120_days': 48.00491402431966, 'test_150_days': 45.0274402669024, 'test_180_days': 42.351961943765936, 'test_240_days': 37.34569867222407, 'test_300_days': 35.61229657158177, 'test_360_days': 36.264223898844186, 'test_480_days': 38.90589738443237, 'test_600_days': 37.70298537600089, 'test_720_days': 39.03394029512251, 'test_986_days': 44.92544367261662}",results/run_5/5_10M_train_seasonality_boxcox_AutoTBATS_9cc99074.joblib
5_H_3M_sep_train_boxcox_AutoTBATS_b38eec9e,5,H_3M_sep_train,boxcox,AutoTBATS,39.41631108846051,"{'test_30_days': 36.26968905258449, 'test_60_days': 47.39513863323682, 'test_90_days': 52.532183765321186, 'test_120_days': 46.04962757950167, 'test_150_days': 42.28596028441689, 'test_180_days': 40.907803691405604, 'test_240_days': 37.086152090822495, 'test_300_days': 34.922231534741385, 'test_360_days': 33.79171333406014, 'test_480_days': 36.10117918121023, 'test_600_days': 34.17009250419926, 'test_720_days': 34.06471541083512, 'test_1032_days': 39.41631108846051}",results/run_5/5_H_3M_sep_train_boxcox_AutoTBATS_b38eec9e.joblib
5_H_3M_sep_train_seasonality_boxcox_AutoTBATS_052b4efc,5,H_3M_sep_train,seasonality_boxcox,AutoTBATS,39.41631108846051,"{'test_30_days': 36.26968905258449, 'test_60_days': 47.39513863323682, 'test_90_days': 52.532183765321186, 'test_120_days': 46.04962757950167, 'test_150_days': 42.28596028441689, 'test_180_days': 40.907803691405604, 'test_240_days': 37.086152090822495, 'test_300_days': 34.922231534741385, 'test_360_days': 33.79171333406014, 'test_480_days': 36.10117918121023, 'test_600_days': 34.17009250419926, 'test_720_days': 34.06471541083512, 'test_1032_days': 39.41631108846051}",results/run_5/5_H_3M_sep_train_seasonality_boxcox_AutoTBATS_052b4efc.joblib
5_H_3M_nov_train_boxcox_AutoTBATS_383bb4d9,5,H_3M_nov_train,boxcox,AutoTBATS,47.34306379601952,"{'test_30_days': 79.66744276067638, 'test_60_days': 61.431454057767255, 'test_90_days': 48.46598316129544, 'test_120_days': 45.842598784227945, 'test_150_days': 42.42173528730032, 'test_180_days': 39.03341476561797, 'test_240_days': 35.913797521841076, 'test_300_days': 35.141756265474726, 'test_360_days': 38.549538931816045, 'test_480_days': 39.21016119630206, 'test_600_days': 38.46409419559148, 'test_720_days': 41.79090133287935, 'test_970_days': 47.34306379601952}",results/run_5/5_H_3M_nov_train_boxcox_AutoTBATS_383bb4d9.joblib
5_H_3M_nov_train_seasonality_boxcox_AutoTBATS_a424f8a8,5,H_3M_nov_train,seasonality_boxcox,AutoTBATS,47.34306379601952,"{'test_30_days': 79.66744276067638, 'test_60_days': 61.431454057767255, 'test_90_days': 48.46598316129544, 'test_120_days': 45.842598784227945, 'test_150_days': 42.42173528730032, 'test_180_days': 39.03341476561797, 'test_240_days': 35.913797521841076, 'test_300_days': 35.141756265474726, 'test_360_days': 38.549538931816045, 'test_480_days': 39.21016119630206, 'test_600_days': 38.46409419559148, 'test_720_days': 41.79090133287935, 'test_970_days': 47.34306379601952}",results/run_5/5_H_3M_nov_train_seasonality_boxcox_AutoTBATS_a424f8a8.joblib
6_26M_train_original_MFLES2_9efe6091,6,26M_train,original,MFLES2,33.760318534165926,"{'test_30_days': 20.911312980364823, 'test_60_days': 29.240068855614854, 'test_90_days': 32.54393040342449, 'test_120_days': 33.74816035993866, 'test_150_days': 34.941714543398675, 'test_180_days': 36.32742783194197, 'test_240_days': 37.29970904364179, 'test_300_days': 36.02320689948614, 'test_360_days': 35.51456170588003, 'test_480_days': 33.41313062070663, 'test_600_days': 33.760318534165926, 'test_720_days': 33.760318534165926, 'test_494_days': 33.760318534165926}",results/run_5/6_26M_train_original_MFLES2_9efe6091.joblib
6_26M_train_log_AutoTBATS_5a5c037e,6,26M_train,log,AutoTBATS,34.24074641286195,"{'test_30_days': 34.11331952704732, 'test_60_days': 31.48711694994529, 'test_90_days': 30.61124120072697, 'test_120_days': 32.64002285782308, 'test_150_days': 32.20686368270283, 'test_180_days': 32.10636665391143, 'test_240_days': 32.53279139785306, 'test_300_days': 32.8553758811287, 'test_360_days': 33.80872281525876, 'test_480_days': 34.48098104522346, 'test_600_days': 34.24074641286195, 'test_720_days': 34.24074641286195, 'test_494_days': 34.24074641286195}",results/run_5/6_26M_train_log_AutoTBATS_5a5c037e.joblib
6_26M_train_boxcox_AutoTBATS_7aa1f34a,6,26M_train,boxcox,AutoTBATS,33.94531191851353,"{'test_30_days': 33.38676536375137, 'test_60_days': 31.038636043682033, 'test_90_days': 30.184507004430568, 'test_120_days': 32.12956025535234, 'test_150_days': 31.824869870674956, 'test_180_days': 32.02551716262935, 'test_240_days': 32.440114942869435, 'test_300_days': 32.10915368113161, 'test_360_days': 33.00812562801512, 'test_480_days': 34.098797419767536, 'test_600_days': 33.94531191851353, 'test_720_days': 33.94531191851353, 'test_494_days': 33.94531191851353}",results/run_5/6_26M_train_boxcox_AutoTBATS_7aa1f34a.joblib
6_26M_train_log_boxcox_MFLES2_80e19ef5,6,26M_train,log_boxcox,MFLES2,41.526370244629945,"{'test_30_days': 49.56638288400951, 'test_60_days': 39.254371328579914, 'test_90_days': 35.20464440169436, 'test_120_days': 36.73472243107677, 'test_150_days': 36.058469075716964, 'test_180_days': 37.32367885219009, 'test_240_days': 40.510179253269726, 'test_300_days': 38.897070626738255, 'test_360_days': 39.06449461890607, 'test_480_days': 41.85851044987327, 'test_600_days': 41.526370244629945, 'test_720_days': 41.526370244629945, 'test_494_days': 41.526370244629945}",results/run_5/6_26M_train_log_boxcox_MFLES2_80e19ef5.joblib
6_24M_train_original_MFLES2_e41530ab,6,24M_train,original,MFLES2,47.59441886081033,"{'test_30_days': 22.371349997769858, 'test_60_days': 28.533888940966605, 'test_90_days': 40.65006104093663, 'test_120_days': 39.37127565839214, 'test_150_days': 37.72472232617111, 'test_180_days': 40.57255998191167, 'test_240_days': 40.225549966394695, 'test_300_days': 40.93355206871868, 'test_360_days': 42.86331946307578, 'test_480_days': 46.60981491421715, 'test_600_days': 47.59441886081033, 'test_720_days': 47.59441886081033, 'test_555_days': 47.59441886081033}",results/run_5/6_24M_train_original_MFLES2_e41530ab.joblib
6_24M_train_log_MFLES2_dcea707d,6,24M_train,log,MFLES2,48.54582507841661,"{'test_30_days': 22.81421065309362, 'test_60_days': 32.266805220411506, 'test_90_days': 45.63298680828369, 'test_120_days': 43.660757229712274, 'test_150_days': 41.69388089642533, 'test_180_days': 43.99759560234996, 'test_240_days': 42.07450903617538, 'test_300_days': 41.07758795483665, 'test_360_days': 41.23647360165406, 'test_480_days': 47.27952947308805, 'test_600_days': 48.54582507841661, 'test_720_days': 48.54582507841661, 'test_555_days': 48.54582507841661}",results/run_5/6_24M_train_log_MFLES2_dcea707d.joblib
6_24M_train_boxcox_MFLES2_f5a4cce7,6,24M_train,boxcox,MFLES2,48.816252926806555,"{'test_30_days': 22.881051657260638, 'test_60_days': 32.556719228955245, 'test_90_days': 46.15089132555539, 'test_120_days': 44.15331918593564, 'test_150_days': 42.19354641880581, 'test_180_days': 44.50440326937593, 'test_240_days': 42.457164021411636, 'test_300_days': 41.268137393795094, 'test_360_days': 41.310335027355556, 'test_480_days': 47.50903432943573, 'test_600_days': 48.816252926806555, 'test_720_days': 48.816252926806555, 'test_555_days': 48.816252926806555}",results/run_5/6_24M_train_boxcox_MFLES2_f5a4cce7.joblib
6_22M_train_original_MFLES1_e020f140,6,22M_train,original,MFLES1,39.57532956997094,"{'test_30_days': 50.01494477488667, 'test_60_days': 56.23661582204398, 'test_90_days': 55.20678705473544, 'test_120_days': 50.62659823739456, 'test_150_days': 45.9576196904038, 'test_180_days': 44.96116039555354, 'test_240_days': 43.721113079933176, 'test_300_days': 43.305982797032286, 'test_360_days': 43.20715554003876, 'test_480_days': 41.786152243255906, 'test_600_days': 39.330290420857416, 'test_720_days': 39.57532956997094, 'test_614_days': 39.57532956997094}",results/run_5/6_22M_train_original_MFLES1_e020f140.joblib
6_22M_train_log_MFLES2_08bf9f51,6,22M_train,log,MFLES2,35.0286246145233,"{'test_30_days': 49.73958770358387, 'test_60_days': 48.13320001031657, 'test_90_days': 43.57398910828336, 'test_120_days': 39.6273728265003, 'test_150_days': 37.77025215619824, 'test_180_days': 36.30045503295259, 'test_240_days': 35.52857235097886, 'test_300_days': 35.76256339831708, 'test_360_days': 36.445527175401644, 'test_480_days': 35.404603117634345, 'test_600_days': 35.03606128018566, 'test_720_days': 35.0286246145233, 'test_614_days': 35.0286246145233}",results/run_5/6_22M_train_log_MFLES2_08bf9f51.joblib
6_22M_train_seasonality_MFLES1_6dce4643,6,22M_train,seasonality,MFLES1,39.57532956997094,"{'test_30_days': 50.01494477488667, 'test_60_days': 56.23661582204398, 'test_90_days': 55.20678705473544, 'test_120_days': 50.62659823739456, 'test_150_days': 45.9576196904038, 'test_180_days': 44.96116039555354, 'test_240_days': 43.721113079933176, 'test_300_days': 43.305982797032286, 'test_360_days': 43.20715554003876, 'test_480_days': 41.786152243255906, 'test_600_days': 39.330290420857416, 'test_720_days': 39.57532956997094, 'test_614_days': 39.57532956997094}",results/run_5/6_22M_train_seasonality_MFLES1_6dce4643.joblib
6_22M_train_boxcox_MFLES2_66f5865b,6,22M_train,boxcox,MFLES2,35.66865926718456,"{'test_30_days': 49.08907136818409, 'test_60_days': 46.56625847535633, 'test_90_days': 41.7887211096276, 'test_120_days': 38.37193311590068, 'test_150_days': 37.6035669854619, 'test_180_days': 36.10070585210032, 'test_240_days': 35.35990539025249, 'test_300_days': 35.447735632100155, 'test_360_days': 36.23974552768756, 'test_480_days': 35.365900355636526, 'test_600_days': 35.74749125878447, 'test_720_days': 35.66865926718456, 'test_614_days': 35.66865926718456}",results/run_5/6_22M_train_boxcox_MFLES2_66f5865b.joblib
6_22M_train_log_seasonality_MFLES2_204e9476,6,22M_train,log_seasonality,MFLES2,35.0286246145233,"{'test_30_days': 49.73958770358387, 'test_60_days': 48.13320001031657, 'test_90_days': 43.57398910828336, 'test_120_days': 39.6273728265003, 'test_150_days': 37.77025215619824, 'test_180_days': 36.30045503295259, 'test_240_days': 35.52857235097886, 'test_300_days': 35.76256339831708, 'test_360_days': 36.445527175401644, 'test_480_days': 35.404603117634345, 'test_600_days': 35.03606128018566, 'test_720_days': 35.0286246145233, 'test_614_days': 35.0286246145233}",results/run_5/6_22M_train_log_seasonality_MFLES2_204e9476.joblib
6_22M_train_seasonality_boxcox_MFLES2_f9667ed7,6,22M_train,seasonality_boxcox,MFLES2,35.66865926718456,"{'test_30_days': 49.08907136818409, 'test_60_days': 46.56625847535633, 'test_90_days': 41.7887211096276, 'test_120_days': 38.37193311590068, 'test_150_days': 37.6035669854619, 'test_180_days': 36.10070585210032, 'test_240_days': 35.35990539025249, 'test_300_days': 35.447735632100155, 'test_360_days': 36.23974552768756, 'test_480_days': 35.365900355636526, 'test_600_days': 35.74749125878447, 'test_720_days': 35.66865926718456, 'test_614_days': 35.66865926718456}",results/run_5/6_22M_train_seasonality_boxcox_MFLES2_f9667ed7.joblib
6_20M_train_original_MFLES1_bc9c6733,6,20M_train,original,MFLES1,34.46986734032064,"{'test_30_days': 42.041106647763, 'test_60_days': 39.72287277955633, 'test_90_days': 40.790663215222104, 'test_120_days': 42.57705251320643, 'test_150_days': 42.188194912015845, 'test_180_days': 39.7295560233558, 'test_240_days': 36.85330701349952, 'test_300_days': 36.063890320175034, 'test_360_days': 35.35149820293153, 'test_480_days': 35.90208387732455, 'test_600_days': 34.351107481610924, 'test_720_days': 34.46986734032064, 'test_676_days': 34.46986734032064}",results/run_5/6_20M_train_original_MFLES1_bc9c6733.joblib
6_20M_train_log_MFLES2_d3e3bcf6,6,20M_train,log,MFLES2,36.49636040771532,"{'test_30_days': 50.86322327664957, 'test_60_days': 47.04657753435057, 'test_90_days': 47.37529784689641, 'test_120_days': 47.651494102951105, 'test_150_days': 45.043935680660866, 'test_180_days': 41.9719666892547, 'test_240_days': 39.051985480325676, 'test_300_days': 37.914376145219784, 'test_360_days': 37.71345662497659, 'test_480_days': 37.42013717848034, 'test_600_days': 36.65516250488153, 'test_720_days': 36.49636040771532, 'test_676_days': 36.49636040771532}",results/run_5/6_20M_train_log_MFLES2_d3e3bcf6.joblib
6_20M_train_seasonality_MFLES1_773eadbc,6,20M_train,seasonality,MFLES1,34.46986734032064,"{'test_30_days': 42.041106647763, 'test_60_days': 39.72287277955633, 'test_90_days': 40.790663215222104, 'test_120_days': 42.57705251320643, 'test_150_days': 42.188194912015845, 'test_180_days': 39.7295560233558, 'test_240_days': 36.85330701349952, 'test_300_days': 36.063890320175034, 'test_360_days': 35.35149820293153, 'test_480_days': 35.90208387732455, 'test_600_days': 34.351107481610924, 'test_720_days': 34.46986734032064, 'test_676_days': 34.46986734032064}",results/run_5/6_20M_train_seasonality_MFLES1_773eadbc.joblib
6_20M_train_boxcox_MFLES2_2c380f80,6,20M_train,boxcox,MFLES2,37.28713129431513,"{'test_30_days': 51.69057714564106, 'test_60_days': 47.959160829816696, 'test_90_days': 47.9907158592685, 'test_120_days': 47.65919617154674, 'test_150_days': 44.56869113974541, 'test_180_days': 41.584118898187135, 'test_240_days': 39.30484840114868, 'test_300_days': 38.103924938772316, 'test_360_days': 37.75483377819179, 'test_480_days': 37.520984288668224, 'test_600_days': 37.328182914700086, 'test_720_days': 37.28713129431513, 'test_676_days': 37.28713129431513}",results/run_5/6_20M_train_boxcox_MFLES2_2c380f80.joblib
6_20M_train_log_seasonality_MFLES2_4f1aa257,6,20M_train,log_seasonality,MFLES2,36.49636040771532,"{'test_30_days': 50.86322327664957, 'test_60_days': 47.04657753435057, 'test_90_days': 47.37529784689641, 'test_120_days': 47.651494102951105, 'test_150_days': 45.043935680660866, 'test_180_days': 41.9719666892547, 'test_240_days': 39.051985480325676, 'test_300_days': 37.914376145219784, 'test_360_days': 37.71345662497659, 'test_480_days': 37.42013717848034, 'test_600_days': 36.65516250488153, 'test_720_days': 36.49636040771532, 'test_676_days': 36.49636040771532}",results/run_5/6_20M_train_log_seasonality_MFLES2_4f1aa257.joblib
6_20M_train_seasonality_boxcox_MFLES2_ded6e795,6,20M_train,seasonality_boxcox,MFLES2,37.28713129431513,"{'test_30_days': 51.69057714564106, 'test_60_days': 47.959160829816696, 'test_90_days': 47.9907158592685, 'test_120_days': 47.65919617154674, 'test_150_days': 44.56869113974541, 'test_180_days': 41.584118898187135, 'test_240_days': 39.30484840114868, 'test_300_days': 38.103924938772316, 'test_360_days': 37.75483377819179, 'test_480_days': 37.520984288668224, 'test_600_days': 37.328182914700086, 'test_720_days': 37.28713129431513, 'test_676_days': 37.28713129431513}",results/run_5/6_20M_train_seasonality_boxcox_MFLES2_ded6e795.joblib
6_18M_train_original_MFLES2_f568eb40,6,18M_train,original,MFLES2,42.892100252689794,"{'test_30_days': 25.84556373458784, 'test_60_days': 27.69307923721467, 'test_90_days': 30.44869209976686, 'test_120_days': 35.60404599946951, 'test_150_days': 38.36839976558862, 'test_180_days': 36.19375188337951, 'test_240_days': 33.649892678501416, 'test_300_days': 37.08304907515536, 'test_360_days': 38.70504412028627, 'test_480_days': 38.47758429037839, 'test_600_days': 39.80792876033986, 'test_720_days': 43.222540753200484, 'test_737_days': 42.892100252689794}",results/run_5/6_18M_train_original_MFLES2_f568eb40.joblib
6_18M_train_log_AutoTBATS_d12a3371,6,18M_train,log,AutoTBATS,38.86663402403292,"{'test_30_days': 22.62846115841558, 'test_60_days': 27.683231271481013, 'test_90_days': 30.9680446618995, 'test_120_days': 32.61847380105641, 'test_150_days': 34.5773472639547, 'test_180_days': 33.59226751556418, 'test_240_days': 31.534317853499132, 'test_300_days': 34.27933413029554, 'test_360_days': 35.13326723835859, 'test_480_days': 34.51571069179708, 'test_600_days': 35.60809583264331, 'test_720_days': 39.17468472796194, 'test_737_days': 38.86663402403292}",results/run_5/6_18M_train_log_AutoTBATS_d12a3371.joblib
6_18M_train_seasonality_MFLES2_1d940a4d,6,18M_train,seasonality,MFLES2,42.892100252689794,"{'test_30_days': 25.84556373458784, 'test_60_days': 27.69307923721467, 'test_90_days': 30.44869209976686, 'test_120_days': 35.60404599946951, 'test_150_days': 38.36839976558862, 'test_180_days': 36.19375188337951, 'test_240_days': 33.649892678501416, 'test_300_days': 37.08304907515536, 'test_360_days': 38.70504412028627, 'test_480_days': 38.47758429037839, 'test_600_days': 39.80792876033986, 'test_720_days': 43.222540753200484, 'test_737_days': 42.892100252689794}",results/run_5/6_18M_train_seasonality_MFLES2_1d940a4d.joblib
6_18M_train_boxcox_AutoTBATS_464d6cc1,6,18M_train,boxcox,AutoTBATS,38.36930836204074,"{'test_30_days': 25.240375619647942, 'test_60_days': 32.39367175834029, 'test_90_days': 35.551579316906704, 'test_120_days': 35.48590167286161, 'test_150_days': 36.97945149648989, 'test_180_days': 36.68226331883676, 'test_240_days': 34.10025492947453, 'test_300_days': 35.690160506671084, 'test_360_days': 36.14289353592247, 'test_480_days': 35.65340104060155, 'test_600_days': 35.77786389217641, 'test_720_days': 38.63622201282123, 'test_737_days': 38.36930836204074}",results/run_5/6_18M_train_boxcox_AutoTBATS_464d6cc1.joblib
6_18M_train_log_seasonality_AutoTBATS_debf0390,6,18M_train,log_seasonality,AutoTBATS,38.86663402403292,"{'test_30_days': 22.62846115841558, 'test_60_days': 27.683231271481013, 'test_90_days': 30.9680446618995, 'test_120_days': 32.61847380105641, 'test_150_days': 34.5773472639547, 'test_180_days': 33.59226751556418, 'test_240_days': 31.534317853499132, 'test_300_days': 34.27933413029554, 'test_360_days': 35.13326723835859, 'test_480_days': 34.51571069179708, 'test_600_days': 35.60809583264331, 'test_720_days': 39.17468472796194, 'test_737_days': 38.86663402403292}",results/run_5/6_18M_train_log_seasonality_AutoTBATS_debf0390.joblib
6_18M_train_seasonality_boxcox_AutoTBATS_c1a5e834,6,18M_train,seasonality_boxcox,AutoTBATS,38.36930836204074,"{'test_30_days': 25.240375619647942, 'test_60_days': 32.39367175834029, 'test_90_days': 35.551579316906704, 'test_120_days': 35.48590167286161, 'test_150_days': 36.97945149648989, 'test_180_days': 36.68226331883676, 'test_240_days': 34.10025492947453, 'test_300_days': 35.690160506671084, 'test_360_days': 36.14289353592247, 'test_480_days': 35.65340104060155, 'test_600_days': 35.77786389217641, 'test_720_days': 38.63622201282123, 'test_737_days': 38.36930836204074}",results/run_5/6_18M_train_seasonality_boxcox_AutoTBATS_c1a5e834.joblib
